complaint_id,customer_name,complaint_date,complaint_category,resolution_status,customer_location_city,complaint_location_country,employee_responsible,satisfaction_rating,follow_up_required,escalation_level,complaint_channel,resolution_date,complaint_status,response_method,complaint_priority,Diff  in Days,Difference in Hours
blgx-6333-5660,Olimpia Ruddom,2024-01-10 13:00:48,hat,Pending,Trenggulunan,Indonesia,oruddomgc@wise.com,,FALSE,,Phone,,In Progress,Email,Medium,,
iozg-3042-8155,Rickert Adolfson,2024-03-21 16:28:20,fees,Resolved,Ouagadougou,Burkina Faso,radolfsongd@wise.com,1,FALSE,,Chat,2024-03-23 15:35:38,Closed,Chat,Medium,2,48
zryx-3798-1291,Olivero Johncey,2024-05-13 06:54:39,customer_service,Escalated,Zhoukou,China,ojohnceyge@wise.com,,FALSE,Level 3,Chat,,Closed,Chat,High,,
xtpo-8512-0000,Susette Crosfeld,2024-03-03 01:13:12,privacy,Pending,Suraż,Poland,scrosfeldgf@wise.com,,FALSE,,Email,,Open,Chat,Medium,,
erby-2385-7369,Rori Souten,2024-06-04 11:39:12,customer_service,Resolved,George Hill,Anguilla,rsoutengg@wise.com,,FALSE,,Email,,Closed,Call,Medium,,
xdga-3813-8050,Darrick Critoph,2024-04-05 12:06:50,other,Escalated,Pedro Leopoldo,Brazil,dcritophgh@wise.com,,TRUE,Level 3,Email,,Closed,Chat,Low,,
abbx-4677-0815,Rocky Greally,2024-06-14 20:20:31,plastic,Pending,Arcos de Valdevez,Portugal,rgreallygi@wise.com,,FALSE,,Email,,In Progress,Email,Medium,,
wkot-9282-8351,Mackenzie Goldney,2024-05-26 19:37:00,other,Resolved,Temperak,Indonesia,mgoldneygj@wise.com,4,FALSE,,Chat,2024-05-30 13:04:11,Closed,Email,Medium,4,96
dowh-4567-2614,Arie Hamly,2024-02-05 15:48:49,other,Pending,Lakeland,United States,ahamlygk@wise.com,,FALSE,,Phone,,In Progress,Chat,High,,
ntvx-2661-4830,Aggy Pipet,2024-06-08 08:43:13,where_s_my_money,Escalated,Erie,United States,apipetgl@wise.com,,FALSE,Level 3,Phone,,Closed,Email,Medium,,
nckk-6942-9488,Salmon Adamiak,2024-01-31 01:21:57,referrals,Pending,Kaskinen,Finland,sadamiakgm@wise.com,,FALSE,,Phone,,Open,Chat,Medium,,
bapz-2018-2700,Torre Valance,2024-04-25 15:20:54,customer_service,Pending,Zhangjiagang,China,tvalancegn@wise.com,,TRUE,,Phone,,In Progress,Email,High,,
gmmh-2388-1102,Corby Edlyne,2024-03-21 01:59:38,assets/_investments,Escalated,Ampeleíes,Greece,cedlynego@wise.com,,TRUE,Level 2,Chat,,Closed,Call,High,,
mxne-4255-1385,Delora Abotson,2024-04-11 06:06:22,exchange_rate,Pending,Paris 10,France,dabotsongp@wise.com,,TRUE,,Email,,In Progress,Email,High,,
tfot-0872-0774,Starlene Rountree,2024-03-01 16:26:10,hat,Escalated,Mełgiew,Poland,srountreegq@wise.com,2,TRUE,Level 2,Chat,2024-03-11 11:18:58,Closed,Call,Low,10,240
qqkd-7526-0988,Ezri Gatus,2024-05-23 17:55:19,kyc_transfer_on_hold,Resolved,San Juan Bautista,Venezuela,egatusgr@wise.com,,FALSE,,Email,,Closed,Call,High,,
rtzy-2980-9923,Katie Kemm,2024-02-15 17:26:28,privacy,Pending,Raków,Poland,kkemmgs@wise.com,,TRUE,,Email,,Open,Call,Medium,,
ayfl-3679-6634,Esme Verdon,2024-01-23 11:46:08,fees,Escalated,Ordem,Portugal,everdongt@wise.com,,FALSE,Level 2,Phone,,Closed,Email,High,,
deir-4344-8368,Tamra Ogglebie,2024-06-19 19:53:48,referrals,Resolved,Sūrān,Iran,togglebiegu@wise.com,1,FALSE,,Email,2024-06-29 16:41:24,Closed,Call,Low,10,240
lxlt-3025-3339,Ennis Nicklinson,2024-05-04 13:06:23,exchange_rate,Resolved,Taen Tengah,Indonesia,enicklinsongv@wise.com,1,TRUE,,Phone,2024-05-08 03:27:12,Closed,Email,High,4,96
yblx-2915-1310,Halley Dettmar,2024-03-28 04:37:58,scam,Pending,Tubel,Indonesia,hdettmargw@wise.com,,FALSE,,Chat,,In Progress,Call,Low,,
vqfk-8194-5542,Matthus Beadnall,2024-06-11 18:30:21,other,Escalated,Dagua,Colombia,mbeadnallgx@wise.com,,TRUE,Level 3,Phone,,Closed,Call,Medium,,
insj-0354-8719,Lutero Brozek,2024-04-20 22:28:42,customer_service,Resolved,Jinhe,China,lbrozekgy@wise.com,5,TRUE,,Email,2024-04-25 10:29:46,Closed,Chat,High,5,120
efzr-7973-6521,Oralia Conniam,2024-03-11 11:04:58,account_deactivation,Resolved,Guandu,China,oconniamgz@wise.com,1,FALSE,,Chat,2024-03-14 21:09:31,Closed,Email,High,3,72
cvkz-7452-8215,Michaeline Trodden,2024-01-28 09:24:16,plastic,Escalated,Xicheng,China,mtroddenh0@wise.com,,FALSE,Level 3,Chat,,Closed,Email,High,,
yiqi-7473-9052,Julianne Snufflebottom,2024-03-21 02:10:14,privacy,Resolved,Yunluo,China,jsnufflebottomh1@wise.com,,FALSE,,Phone,,Closed,Chat,Low,,
lwix-1506-9516,Griselda Lancastle,2024-01-03 00:17:32,referrals,Escalated,Aleksandrovac,Serbia,glancastleh2@wise.com,,TRUE,Level 3,Email,,Closed,Call,Low,,
bewt-3681-1417,Brandea Chaloner,2024-06-18 02:13:38,assets/_investments,Resolved,Talitsy,Russia,bchalonerh3@wise.com,2,FALSE,,Phone,2024-06-26 00:55:56,Closed,Chat,High,8,192
svux-8685-2703,Emera Dawid,2024-05-15 23:31:24,kyc_transfer_on_hold,Pending,San Pedro,Mexico,edawidh4@wise.com,,FALSE,,Phone,,In Progress,Chat,Medium,,
nrbt-8426-5026,Linn Leftridge,2024-02-25 09:41:20,customer_service,Pending,Vredendal,South Africa,lleftridgeh5@wise.com,,TRUE,,Email,,In Progress,Email,Medium,,
mtdo-4723-4413,Hedwig Dillet,2024-01-30 20:16:49,assets/_investments,Escalated,Río Tercero,Argentina,hdilleth6@wise.com,,TRUE,Level 3,Phone,,Closed,Chat,Medium,,
utfn-0322-8615,Abrahan Barrowcliff,2024-03-01 21:12:54,kyc_transfer_on_hold,Resolved,San Felipe,Chile,abarrowcliffh7@wise.com,,FALSE,,Email,,Closed,Chat,High,,
jmni-4213-6793,Dareen Stoll,2024-01-05 15:52:35,hat,Escalated,Frutal,Brazil,dstollh8@wise.com,,FALSE,Level 2,Email,,Closed,Email,High,,
vglw-2629-7889,Perle Mila,2024-05-31 06:30:25,exchange_rate,Escalated,Nuku‘alofa,Tonga,pmilah9@wise.com,3,TRUE,Level 1,Chat,2024-06-07 17:07:11,Closed,Chat,Medium,7,168
wxfk-3594-0379,Brear Lackner,2024-01-07 16:52:45,exchange_rate,Pending,Neiva,Colombia,blacknerha@wise.com,,TRUE,,Chat,,In Progress,Call,High,,
cuhe-6234-7618,Concettina Hedau,2024-01-30 23:34:00,other,Pending,Dolní Čermná,Czech Republic,chedauhb@wise.com,,FALSE,,Phone,,In Progress,Chat,Medium,,
oeeg-2819-6529,Fayre Calwell,2024-01-04 10:08:08,privacy,Escalated,Sukasenang,Indonesia,fcalwellhc@wise.com,,FALSE,Level 2,Email,,Closed,Chat,Low,,
rgvb-6331-4607,Nickie Braffington,2024-02-28 17:41:40,fees,Escalated,Bandaran,Indonesia,nbraffingtonhd@wise.com,,TRUE,Level 2,Phone,,Closed,Email,Low,,
gdtb-2638-9299,Daniele Nouch,2024-04-05 19:33:37,verification,Escalated,Bazha,China,dnouchhe@wise.com,,FALSE,Level 3,Phone,,Closed,Email,Low,,
wgsu-3798-9018,Algernon Tootal,2024-03-15 23:31:54,technical_issues,Escalated,San,Mali,atootalhf@wise.com,,FALSE,Level 1,Email,,Closed,Chat,Medium,,
fcey-2295-0737,Oliy Adamsen,2024-06-13 17:06:48,fees,Pending,Doujia,China,oadamsenhg@wise.com,,TRUE,,Email,,In Progress,Email,High,,
vzdr-6133-6358,Cameron Wall,2024-05-08 12:33:16,customer_service,Escalated,Fresno,United States,cwallhh@wise.com,,FALSE,Level 3,Email,,Closed,Call,Medium,,
wysl-2014-8485,Jamison Millsom,2024-04-08 00:41:22,plastic,Pending,Padangsidempuan,Indonesia,jmillsomhi@wise.com,,FALSE,,Email,,Open,Chat,High,,
byuy-3731-2109,Barthel Matthessen,2024-05-19 05:04:47,fees,Resolved,Hamburg,Germany,bmatthessenhj@wise.com,,FALSE,,Email,,Closed,Chat,Medium,,
nhvx-4434-5722,Liesa Gingold,2024-02-24 23:28:10,customer_service,Resolved,Arroyo Seco,Argentina,lgingoldhk@wise.com,,FALSE,,Phone,,Closed,Email,Medium,,
fxtn-4219-2327,Aron Sandercock,2024-01-26 14:54:02,scam,Resolved,Milevsko,Czech Republic,asandercockhl@wise.com,,FALSE,,Phone,,Closed,Chat,Low,,
hbku-6347-0503,Fairlie Merritt,2024-06-01 20:14:46,verification,Escalated,Artimet,Armenia,fmerritthm@wise.com,,TRUE,Level 3,Email,,Closed,Chat,Low,,
kplg-0066-7918,Pris Mallison,2024-04-21 15:55:00,hat,Pending,Pivovarikha,Russia,pmallisonhn@wise.com,,FALSE,,Chat,,In Progress,Call,Medium,,
wulz-0750-0492,De witt Prinett,2024-06-12 09:02:27,technical_issues,Escalated,Kolkhozobod,Tajikistan,dwittho@wise.com,,FALSE,Level 2,Chat,,Closed,Email,Medium,,
irym-1861-2340,Katrine Jotcham,2024-03-18 10:54:55,privacy,Resolved,Joinville,Brazil,kjotchamhp@wise.com,,FALSE,,Email,,Closed,Email,Medium,,
aezq-2634-1950,Eugene Brodie,2024-04-09 20:38:37,assets/_investments,Pending,Aparecida,Brazil,ebrodiehq@wise.com,,TRUE,,Chat,,In Progress,Chat,Medium,,
evyr-2118-2493,Erik MacInerney,2024-06-03 16:33:21,where_s_my_money,Escalated,Ursus,Poland,emacinerneyhr@wise.com,,TRUE,Level 2,Email,,Closed,Chat,Low,,
okzp-5644-2454,Baily Robshaw,2024-03-12 07:01:39,referrals,Escalated,Sabang,Indonesia,brobshawhs@wise.com,,TRUE,Level 3,Email,,Closed,Chat,High,,
fgsz-7878-6185,Chevy Buckston,2024-01-07 04:39:37,scam,Pending,Zhangbei,China,cbuckstonht@wise.com,,FALSE,,Email,,Open,Chat,Medium,,
kolv-5205-4074,Ham Corbert,2024-03-18 11:56:13,kyc_transfer_on_hold,Pending,Carmen,Philippines,hcorberthu@wise.com,,FALSE,,Phone,,In Progress,Call,Low,,
kvjx-0534-8231,Kermy Starford,2024-03-24 22:11:23,kyc_transfer_on_hold,Escalated,Freire,Chile,kstarfordhv@wise.com,,TRUE,Level 1,Email,,Closed,Chat,Low,,
otcq-6718-9881,Karel Gabitis,2024-03-23 04:04:55,account_deactivation,Resolved,Gresik,Indonesia,kgabitishw@wise.com,,TRUE,,Email,,Closed,Email,High,,
nmjd-5087-8728,Anselm Rhys,2024-05-10 10:46:50,technical_issues,Escalated,Shaoxing,China,arhyshx@wise.com,,TRUE,Level 3,Phone,,Closed,Email,Low,,
rdjy-3841-4058,Pincas McCarrison,2024-04-20 00:16:07,exchange_rate,Escalated,Ołpiny,Poland,pmccarrisonhy@wise.com,,TRUE,Level 2,Phone,,Closed,Email,High,,
slew-9501-8070,Bree Lauga,2024-01-23 07:29:35,referrals,Resolved,Dangchang Chengguanzhen,China,blaugahz@wise.com,,FALSE,,Chat,,Closed,Call,Medium,,
pwrr-5740-8921,Desdemona Grandisson,2024-02-28 18:43:04,privacy,Resolved,Santa Rosa,Mexico,dgrandissoni0@wise.com,,TRUE,,Email,,Closed,Call,Medium,,
jxxv-1973-6758,Annadiane Ricciardello,2024-05-25 00:16:13,verification,Resolved,Daytona Beach,United States,aricciardelloi1@wise.com,,TRUE,,Chat,,Closed,Email,Medium,,
ubnv-1046-6231,Zilvia Leamon,2024-01-15 06:17:33,fees,Pending,Hatton,Sri Lanka,zleamoni2@wise.com,,FALSE,,Chat,,Open,Call,High,,
cnzv-8815-7680,Inger Chennells,2024-05-17 17:11:06,referrals,Escalated,Duanjia,China,ichennellsi3@wise.com,3,FALSE,Level 1,Phone,2024-05-19 16:05:05,Closed,Call,High,2,48
sgct-9082-3904,Chet Morratt,2024-03-24 09:03:48,referrals,Pending,Kisarawe,Tanzania,cmorratti4@wise.com,,TRUE,,Chat,,In Progress,Email,High,,
ybiv-9671-7933,Mattias Ridding,2024-01-13 02:51:51,other,Resolved,Santa Brigida,Philippines,mriddingi5@wise.com,5,TRUE,,Phone,2024-01-18 14:31:29,Closed,Chat,Low,5,120
ueve-6671-0606,Ivie Donlon,2024-05-16 00:20:55,verification,Pending,Pampachiri,Peru,idonloni6@wise.com,,FALSE,,Chat,,In Progress,Email,Low,,
xhww-0580-4573,Gussie Boor,2024-02-09 13:14:23,exchange_rate,Resolved,Mora,Cameroon,gboori7@wise.com,,FALSE,,Email,,Closed,Email,High,,
soeh-0990-1466,Maurice Kellet,2024-02-12 19:33:10,hat,Escalated,Lanckorona,Poland,mkelleti8@wise.com,,TRUE,Level 2,Chat,,Closed,Email,High,,
whwr-1648-5616,Thornie Doogan,2024-02-28 15:16:18,assets/_investments,Escalated,Tuapse,Russia,tdoogani9@wise.com,,FALSE,Level 2,Chat,,Closed,Call,High,,
ergu-3721-8411,Tootsie Duff,2024-06-22 08:54:03,other,Pending,Windusakti Hilir,Indonesia,tduffia@wise.com,,TRUE,,Email,,In Progress,Email,Medium,,
fpva-3766-2191,Brinn Begwell,2024-04-13 15:47:41,plastic,Pending,Inta,Russia,bbegwellib@wise.com,,TRUE,,Chat,,In Progress,Email,High,,
bkkg-5979-7738,Chelsey Matskiv,2024-04-17 21:03:01,fees,Pending,Gary,United States,cmatskivic@wise.com,,FALSE,,Phone,,Open,Email,Low,,
prwy-0017-8899,Jemimah Nazaret,2024-01-10 01:36:22,hat,Escalated,Avanca,Portugal,jnazaretid@wise.com,,FALSE,Level 3,Email,,Closed,Email,Medium,,
jszy-5761-1518,Vidovic Beacon,2024-03-18 20:25:16,where_s_my_money,Pending,Mooirivier,South Africa,vbeaconie@wise.com,,FALSE,,Chat,,In Progress,Call,High,,
ekbj-6453-7262,Diena Huyge,2024-02-22 10:36:21,technical_issues,Escalated,Kuniran,Indonesia,dhuygeif@wise.com,1,FALSE,Level 3,Phone,2024-02-26 17:05:23,Closed,Email,Medium,4,96
jyoq-8458-2208,Paulette Boatwright,2024-03-24 02:17:12,account_deactivation,Escalated,Liwu,China,pboatwrightig@wise.com,1,TRUE,Level 3,Phone,2024-03-29 11:37:14,Closed,Call,Medium,5,120
zofr-3428-8023,Seymour Dorton,2024-01-23 05:14:12,hat,Resolved,Yebaishou,China,sdortonih@wise.com,,FALSE,,Email,,Closed,Chat,Low,,
lqyz-2762-9134,Liane Loughney,2024-03-01 15:02:54,kyc_transfer_on_hold,Pending,Ballina,Ireland,lloughneyii@wise.com,,FALSE,,Chat,,In Progress,Email,Low,,
pxqe-9007-3825,Knox Culter,2024-02-12 15:14:06,kyc_transfer_on_hold,Resolved,Gading,Indonesia,kculterij@wise.com,,FALSE,,Phone,,Closed,Email,High,,
lykh-7242-2829,Roseanne Fort,2024-02-22 07:27:47,exchange_rate,Escalated,Niny,Russia,rfortik@wise.com,,TRUE,Level 2,Email,,Closed,Call,Low,,
qcqf-0566-1174,Emma Attwell,2024-05-18 10:40:57,account_deactivation,Pending,Lyon,France,eattwellil@wise.com,,FALSE,,Email,,In Progress,Call,Medium,,
brft-0233-3596,Arlene Dagon,2024-04-23 01:25:26,customer_service,Escalated,Wiśniewo,Poland,adagonim@wise.com,,TRUE,Level 1,Chat,,Closed,Call,Low,,
wjkx-0893-5004,Rochette Ison,2024-06-01 03:46:40,fees,Escalated,Chociwel,Poland,risonin@wise.com,,FALSE,Level 3,Phone,,Closed,Chat,High,,
hbng-0007-0045,Letti Gammon,2024-02-20 16:44:23,plastic,Pending,Horta,Portugal,lgammonio@wise.com,,FALSE,,Chat,,Open,Call,High,,
pfde-6337-4798,Isabeau McCorkell,2024-03-23 18:59:56,exchange_rate,Pending,Xinzhou,China,imccorkellip@wise.com,,FALSE,,Phone,,Open,Call,High,,
umqc-1554-6090,Vernon Zarfati,2024-03-22 03:07:37,where_s_my_money,Escalated,Dalai,China,vzarfatiiq@wise.com,5,TRUE,Level 3,Chat,2024-03-23 20:44:10,Closed,Call,Low,1,24
cgvk-3842-1327,Fitzgerald Shelp,2024-02-26 20:42:07,where_s_my_money,Pending,Tëploye,Russia,fshelpir@wise.com,,FALSE,,Chat,,In Progress,Email,Low,,
huts-5981-3704,Felicity Crayk,2024-03-08 13:15:21,account_deactivation,Escalated,Kastsyukowka,Belarus,fcraykis@wise.com,,TRUE,Level 3,Phone,,Closed,Chat,Medium,,
apda-5775-7534,Sophie Convery,2024-01-04 04:37:33,referrals,Escalated,Pekuwon,Indonesia,sconveryit@wise.com,,FALSE,Level 1,Chat,,Closed,Email,High,,
wvci-8208-4930,Ignacius Demann,2024-05-08 16:55:44,customer_service,Escalated,Michałów,Poland,idemanniu@wise.com,4,TRUE,Level 1,Phone,2024-05-10 02:42:06,Closed,Email,Medium,2,48
scrd-1289-6378,Joleen Palin,2024-04-16 21:45:29,kyc_transfer_on_hold,Resolved,Binangun,Indonesia,jpaliniv@wise.com,2,FALSE,,Chat,2024-04-26 18:13:16,Closed,Email,Low,10,240
epwu-2388-6704,Kleon Padson,2024-03-29 18:41:27,scam,Escalated,Núi Sập,Vietnam,kpadsoniw@wise.com,5,FALSE,Level 2,Phone,2024-04-05 18:33:41,Closed,Email,High,7,168
fpnb-5250-2534,Tim Ewdale,2024-06-27 02:33:24,customer_service,Resolved,Baranovichi,Belarus,tewdaleix@wise.com,3,TRUE,,Chat,2024-06-30 22:29:04,Closed,Chat,High,3,72
onef-8082-4032,Licha Drewe,2024-05-29 14:11:53,assets/_investments,Pending,Thạnh Phú,Vietnam,ldreweiy@wise.com,,FALSE,,Email,,In Progress,Email,High,,
qnfc-2250-7720,Kara-lynn Salzberger,2024-04-04 04:40:49,fees,Pending,Boise,United States,ksalzbergeriz@wise.com,,FALSE,,Phone,,Open,Call,Low,,
glip-3757-7640,Christophorus Beinisch,2024-03-24 22:17:25,scam,Escalated,Bornu Yassu,Nigeria,cbeinischj0@wise.com,,FALSE,Level 2,Email,,Closed,Chat,Low,,
mgqe-5132-8855,Kittie Briddock,2024-01-13 08:13:17,kyc_transfer_on_hold,Resolved,Xuebu,China,kbriddockj1@wise.com,,TRUE,,Email,,Closed,Call,Medium,,
dxgx-0196-2456,Cullan Wyndham,2024-01-14 04:00:22,fees,Resolved,Charleston,United States,cwyndhamj2@wise.com,,TRUE,,Chat,,Closed,Chat,High,,
rdwc-4289-6487,Lurlene Santostefano.,2024-02-09 11:04:32,scam,Pending,Tây Hồ,Vietnam,lsantostefanoj3@wise.com,,TRUE,,Phone,,In Progress,Chat,High,,
hlay-2645-0943,Ahmed Ticksall,2024-01-10 20:12:07,where_s_my_money,Pending,Tysmenytsya,Ukraine,aticksallj4@wise.com,,FALSE,,Chat,,In Progress,Call,Medium,,
urjm-7162-3248,Spike Brian,2024-04-25 14:19:14,referrals,Escalated,Ambar,Peru,sbrianj5@wise.com,,FALSE,Level 1,Email,,Closed,Email,Low,,
tkdq-0515-9564,Loree Walworth,2024-04-21 14:16:37,kyc_transfer_on_hold,Pending,Maglajani,Bosnia and Herzegovina,lwalworthj6@wise.com,,TRUE,,Chat,,Open,Call,High,,
wvlx-0498-8117,Montague Witter,2024-06-13 02:45:36,hat,Resolved,Lille,France,mwitterj7@wise.com,,TRUE,,Phone,,Closed,Email,High,,
tgsy-6634-0893,Marijo Challin,2024-05-19 21:47:49,hat,Pending,Freiria,Portugal,mchallinj8@wise.com,,TRUE,,Email,,In Progress,Call,High,,
hyrw-4503-2655,Dyanne Werndly,2024-02-15 11:15:40,privacy,Pending,Laramate,Peru,dwerndlyj9@wise.com,,TRUE,,Email,,In Progress,Chat,High,,
qtcq-8615-6876,Kenn Salle,2024-02-27 05:16:56,kyc_transfer_on_hold,Pending,Marka,Somalia,ksalleja@wise.com,,FALSE,,Email,,In Progress,Chat,Medium,,
nbzx-6485-8107,Neale Treat,2024-05-22 03:50:29,verification,Pending,Pankshin,Nigeria,ntreatjb@wise.com,,FALSE,,Email,,In Progress,Call,Low,,
olym-3426-1500,Riley Poschel,2024-01-04 15:05:54,technical_issues,Escalated,Ljusdal,Sweden,rposcheljc@wise.com,2,FALSE,Level 3,Chat,2024-01-06 19:04:58,Closed,Call,High,2,48
kbct-3287-0279,Christye Zuanelli,2024-06-11 12:16:30,assets/_investments,Escalated,Jubaoshan,China,czuanellijd@wise.com,,FALSE,Level 1,Email,,Closed,Email,Low,,
tuqt-2884-2782,Xever Wraith,2024-04-26 23:28:47,customer_service,Escalated,Julita,Philippines,xwraithje@wise.com,4,TRUE,Level 2,Email,2024-05-06 22:42:09,Closed,Email,High,10,240
vydd-4638-4485,Meryl Davydzenko,2024-06-03 12:37:03,fees,Resolved,Awjilah,Libya,mdavydzenkojf@wise.com,,TRUE,,Email,,Closed,Call,Medium,,
ixpp-3425-4769,Regan Dorrity,2024-06-28 12:32:42,fees,Resolved,Panoongan,Indonesia,rdorrityjg@wise.com,,FALSE,,Phone,,Closed,Chat,High,,
njvr-6114-1464,Dorothy Vakhrushev,2024-03-06 00:01:15,scam,Pending,North Battleford,Canada,dvakhrushevjh@wise.com,,TRUE,,Email,,In Progress,Call,High,,
dtds-9140-3220,Salomon Van Schafflaer,2024-01-22 14:19:49,fees,Pending,Chongjin,North Korea,svanji@wise.com,,TRUE,,Phone,,Open,Email,Low,,
yymg-8295-9043,Shauna Eagland,2024-04-20 12:59:48,exchange_rate,Pending,Sŭedinenie,Bulgaria,seaglandjj@wise.com,,TRUE,,Email,,Open,Email,High,,
cfju-5732-1925,Bibby Pinard,2024-02-19 16:32:31,kyc_transfer_on_hold,Resolved,Mainri,China,bpinardjk@wise.com,,FALSE,,Email,,Closed,Email,High,,
qxsp-9362-1302,Benjamin Firks,2024-04-29 23:44:55,fees,Escalated,Bouaké,Ivory Coast,bfirksjl@wise.com,3,TRUE,Level 3,Phone,2024-05-03 09:23:23,Closed,Chat,High,4,96
hgha-8593-1267,Connor Lamba,2024-01-28 05:18:40,plastic,Escalated,Pumwani,Kenya,clambajm@wise.com,,TRUE,Level 2,Email,,Closed,Email,High,,
bvop-8601-0646,Elka Deavin,2024-04-19 07:39:10,assets/_investments,Resolved,Não Me Toque,Brazil,edeavinjn@wise.com,,FALSE,,Chat,,Closed,Email,Low,,
gwuy-6834-5195,Cliff Ribchester,2024-05-17 03:36:08,kyc_transfer_on_hold,Escalated,Kolbuszowa,Poland,cribchesterjo@wise.com,,FALSE,Level 3,Phone,,Closed,Call,High,,
nyek-9928-7430,Caryn Duprey,2024-04-08 19:22:56,kyc_transfer_on_hold,Pending,Severo-Zadonsk,Russia,cdupreyjp@wise.com,,FALSE,,Chat,,In Progress,Call,Low,,
cbbt-7611-9475,Tracy McGragh,2024-05-28 14:52:04,referrals,Escalated,Mailsi,Pakistan,tmcgraghjq@wise.com,,FALSE,Level 1,Phone,,Closed,Call,Low,,
qvpq-8576-7224,Flory Pakeman,2024-01-22 04:55:39,technical_issues,Escalated,Paphos,Cyprus,fpakemanjr@wise.com,4,FALSE,Level 2,Chat,2024-01-30 19:43:08,Closed,Call,Low,8,192
jimy-5877-1437,Jasmine Copley,2024-05-15 03:40:26,where_s_my_money,Resolved,Paço de Arcos,Portugal,jcopleyjs@wise.com,,FALSE,,Phone,,Closed,Call,Medium,,
zlzi-7586-4452,Lorettalorna Ferrar,2024-06-29 07:18:36,fees,Escalated,Risālpur,Pakistan,lferrarjt@wise.com,,TRUE,Level 3,Phone,,Closed,Chat,Medium,,
ywjk-5797-3136,Rolf Ellul,2024-04-04 15:27:40,where_s_my_money,Escalated,Noebesa,Indonesia,rellulju@wise.com,5,FALSE,Level 2,Email,2024-04-07 06:34:35,Closed,Chat,Low,3,72
qbfm-3625-0994,Cary Lillow,2024-01-01 10:58:14,privacy,Resolved,Palcamayo,Peru,clillowjv@wise.com,,TRUE,,Phone,,Closed,Chat,Medium,,
euwr-4962-6005,Seana Culverhouse,2024-01-05 07:44:24,verification,Pending,Rato,Indonesia,sculverhousejw@wise.com,,FALSE,,Email,,In Progress,Call,High,,
cwje-6756-0715,Catlin McMains,2024-03-19 09:33:00,fees,Escalated,Pompano Beach,United States,cmcmainsjx@wise.com,,TRUE,Level 2,Email,,Closed,Chat,Low,,
unjm-1920-1993,Chiquia Marples,2024-01-19 07:40:27,verification,Resolved,Machang,China,cmarplesjy@wise.com,,FALSE,,Chat,,Closed,Call,Medium,,
iaiz-0589-9983,Caprice Paulot,2024-03-31 21:22:03,exchange_rate,Pending,Dijon,France,cpaulotjz@wise.com,,FALSE,,Email,,Open,Chat,Low,,
auxh-9446-0432,Colly Ordelt,2024-05-13 11:23:00,technical_issues,Escalated,Zbąszynek,Poland,cordeltk0@wise.com,4,FALSE,Level 3,Chat,2024-05-15 05:42:27,Closed,Email,Low,2,48
izuw-0485-7633,Alonso Pirrie,2024-05-16 11:34:00,scam,Pending,Obninsk,Russia,apirriek1@wise.com,,TRUE,,Phone,,Open,Call,Low,,
qfze-1997-6783,Saundra Aps,2024-05-09 15:02:23,plastic,Resolved,Sydney,Australia,sapsk2@wise.com,1,FALSE,,Chat,2024-05-17 18:22:40,Closed,Call,High,8,192
ogkm-0240-3514,Jamison Priddey,2024-01-19 11:41:52,hat,Pending,Meaux,France,jpriddeyk3@wise.com,,TRUE,,Phone,,In Progress,Chat,High,,
afll-6418-0710,Krissy Fawthorpe,2024-06-18 13:23:26,scam,Escalated,Krasnofarfornyy,Russia,kfawthorpek4@wise.com,,FALSE,Level 3,Email,,Closed,Email,High,,
xnez-9614-8093,Tabatha Scaddon,2024-03-03 11:24:55,where_s_my_money,Escalated,Markowa,Poland,tscaddonk5@wise.com,,FALSE,Level 1,Email,,Closed,Email,Medium,,
dhwq-8882-1814,Bev Jopling,2024-01-30 19:56:40,plastic,Escalated,Seattle,United States,bjoplingk6@wise.com,,TRUE,Level 1,Chat,,Closed,Chat,Medium,,
lfkk-5978-8194,Bertina Ramel,2024-03-25 05:32:39,fees,Resolved,Rosario del Ingre,Bolivia,bramelk7@wise.com,,FALSE,,Email,,Closed,Email,High,,
jciv-1986-8905,Enid Helgass,2024-05-02 04:48:51,account_deactivation,Escalated,Kafr al Labad,Palestinian Territory,ehelgassk8@wise.com,,TRUE,Level 3,Phone,,Closed,Chat,Medium,,
jnob-8025-3064,Sanderson Vineall,2024-05-05 23:17:19,where_s_my_money,Pending,Tampere,Finland,svineallk9@wise.com,,TRUE,,Email,,In Progress,Email,High,,
ykht-6298-6798,Curt Brisco,2024-02-05 10:01:34,scam,Escalated,Yoichi,Japan,cbriscoka@wise.com,,FALSE,Level 1,Chat,,Closed,Email,Low,,
olfr-5191-0996,Sherill Mushett,2024-04-29 04:31:34,account_deactivation,Resolved,Runović,Croatia,smushettkb@wise.com,,TRUE,,Email,,Closed,Email,Low,,
snxl-0383-8971,Nicolette Childe,2024-05-04 21:31:45,fees,Resolved,Taytayan,Philippines,nchildekc@wise.com,,TRUE,,Chat,,Closed,Email,High,,
iixk-8723-3801,Stoddard Weatherhead,2024-03-02 20:32:36,account_deactivation,Escalated,Lipno,Poland,sweatherheadkd@wise.com,,FALSE,Level 3,Chat,,Closed,Call,High,,
oobv-4873-0311,Fredelia Chettle,2024-01-29 14:19:17,kyc_transfer_on_hold,Resolved,Pahing Pamulihan,Indonesia,fchettleke@wise.com,,FALSE,,Email,,Closed,Email,Low,,
