ticket_id,ticket_status,ticket_created_timestamp,ticket_solved_timestamp,ec_inbox,requester_name,ec_primary_root_cause,ec_request_type,ec_product_cause
mgwl-0758-3690,Open,2024-02-20 14:40:14,,Extra Care,Sanford Maestro,Process::Third Party Dependency::Third Party Access,Takeover,Account::Access and updates
fiyv-1460-9765,Hold,2024-02-11 12:50:49,,Extra Care,Goran Giron,People::Customer Engagement::Unclear Communication,Takeover,Accessibility
zqiu-9760-4843,Closed,2024-04-19 20:58:07,2024-04-23 03:32:38,Extra Care,Hewe Tubritt,System::Customer Usage Issue::Customer Input or Error,Assessment,Compliance::Fraud::Scam
kwoo-8981-3710,Solved,2024-04-01 15:46:32,2024-04-22 22:39:07,Extra Care,Geri Costley,People::Customer Engagement::Agent Understanding,Assessment,
dsmf-8830-9390,Open,2024-03-17 02:12:46,,Extra Care,Cy Portail,System::Customer Usage Issue::Customer Input or Error,Escalation,
jtbv-8040-8053,Hold,2024-01-02 09:40:37,,Extra Care,Neddie Harmond,People::Incorrect Action::Incomplete Outcome,Escalation,Account::Other
jrhc-5144-7693,Solved,2024-05-06 17:35:03,2024-05-20 16:33:06,Extra Care,Mercie Stubbes,System::Customer Usage Issue::Customer Input or Error,Handling,
taef-9906-1965,Open,2024-03-14 10:47:48,,Extra Care,Tessa Kleinber,Knowledge::Knowledge Base::KB Missing,Handling,Money Moving::Transfer
erot-1476-8321,Open,2024-04-20 17:40:32,,Extra Care,Dorothea Zavittieri,Process::Third Party Dependency::Third Party Access,Assessment,
ggnh-5980-0368,Hold,2024-03-17 18:15:06,,Extra Care,Gwendolin Kimmins,Process::Org Delay::Insufficient Resource,Assessment,
ktoj-3843-2329,Solved,2024-01-26 06:49:58,,Extra Care,Hilliard Elverston,Process::Third Party Dependency::Third Party Access,Escalation,
btpx-5353-7873,Solved,2024-03-05 05:24:00,2024-03-20 03:29:02,Extra Care,Gibby Lowdwell,People::Incorrect Action::Procedural Adherence,Escalation,Compliance::Sanctions::Deactivation
hdob-9917-2265,Solved,2024-01-24 07:31:08,2024-02-13 11:17:55,Extra Care,Daile Hoyland,Process::Third Party Dependency::Third Party Error (Partner),Assessment,
fzll-8580-8110,Open,2024-03-25 13:36:39,,Extra Care,Gabriela Trewhella,People::Incorrect Action::Agent Decision,Assessment,
sute-2192-8852,Hold,2024-01-05 13:23:57,,Extra Care,Roz Demead,Process::Third Party Dependency::Third Party Access,Assessment,
cqgf-7371-9572,Hold,2024-06-16 09:50:06,,Extra Care,Vonny Budgey,People::Incorrect Action::Procedural Accuracy,Takeover,
trkn-6818-2033,Solved,2024-02-06 05:37:15,2024-03-04 10:39:19,Extra Care,Beitris Patifield,Process::Expectation Gap::Compliance Gap,Takeover,
dack-3254-9160,Open,2024-06-24 09:03:04,,Extra Care,Sebastian Jump,Process::Third Party Dependency::Third Party Info Delay,Assessment,KYC::Verification::Missing document
xmyd-9493-1083,Solved,2024-03-29 00:07:04,2024-03-30 20:01:28,Extra Care,Violante Walkowski,System::Customer Usage Issue::Customer Input or Error,Escalation,KYC::Deactivation
muxl-0245-2420,Hold,2024-06-18 14:42:48,,Extra Care,Sullivan Rogier,Knowledge::Knowledge Base::KB Missing,Takeover,KYC::CDD::SOW issue
pmhr-5145-6696,Closed,2024-05-17 02:36:16,2024-05-24 07:14:20,Extra Care,Hewie Yakob,Knowledge::Knowledge Base::KB Missing,Assessment,
itgi-9768-7445,Hold,2024-05-28 11:34:35,,Extra Care,Cchaddie Arnald,Process::Expectation Gap::Speed Gap,Takeover,
wbpa-0421-5434,Hold,2024-06-20 21:46:02,,Extra Care,Russell Mechi,Process::Expectation Gap::Speed Gap,Assessment,
fecm-1054-4226,Solved,2024-01-15 10:26:34,2024-01-30 04:10:58,Extra Care,Munroe Dunbobin,System::Customer Usage Issue::Accessibility,Escalation,
krqh-6718-2924,Open,2024-05-21 10:32:05,,Extra Care,Wilhelmine Thackwray,Process::Third Party Dependency::Third Party Error (Partner),Assessment,
uawf-6797-7607,Open,2024-06-12 17:22:55,,Extra Care,Astrid Bewsy,People::Vulnerability::Identification,Assessment,Accessibility
ilnb-4083-7625,Solved,2024-02-16 04:34:27,2024-02-23 14:36:46,Extra Care,Brook Somersett,Process::Third Party Dependency::Third Party Access,Escalation,
ovqf-6991-4843,Closed,2024-04-15 09:44:25,2024-04-27 15:39:27,Extra Care,Hetti Kiddie,People::Incorrect Action::Procedural Adherence,Assessment,
iskk-1070-1995,Open,2024-03-30 00:18:37,,Extra Care,Roda Passo,Process::Expectation Gap::Compliance Gap,Assessment,
ikyx-5445-0205,Open,2024-03-12 13:31:04,,Extra Care,Sindee Scutter,People::Incorrect Action::Incorrect Escalation,Takeover,Account::Access and updates
ywkl-8695-0375,Open,2024-04-22 05:41:03,,Extra Care,Dan Heake,Process::Org Delay::Insufficient Resource,Handling,KYC::Verification::Missing document
vhvu-6409-7267,Solved,2024-02-14 08:40:26,,Extra Care,Meridel Goodale,System::Customer Usage Issue::Accessibility,Escalation,
yjhp-2717-1021,Solved,2024-01-14 20:26:03,2024-01-16 17:39:43,Extra Care,Arlene Speaks,System::Automation Issue::Intervention Failure,Assessment,ec_root_cause_compliance__fraud
dnjv-3470-0353,Hold,2024-01-27 06:23:17,,Extra Care,Dasha Pitcock,People::Incorrect Action::Agent Decision,Takeover,Account::Other
qtdv-1345-1585,Hold,2024-02-18 20:42:15,,Extra Care,Cthrine Ditts,System::Automation Issue::Tooling Failure,Handling,
eubi-9614-7622,Closed,2024-06-19 10:22:30,,Extra Care,Tandi Cristofari,People::Incorrect Action::Procedural Adherence,Assessment,
bkcu-3102-7442,Hold,2024-01-31 23:31:36,,Extra Care,Kalindi Allred,People::Vulnerability::Identification,Assessment,Account::Other
kypo-5392-6380,Solved,2024-06-08 22:25:53,2024-06-11 23:50:34,Extra Care,Joanne Hush,Do not select::Customer Input or Error,Assessment,KYC::Deactivation
kpbq-4044-6343,Open,2024-04-02 00:26:28,,Extra Care,Henderson Pullin,People::Incorrect Action::Incomplete Outcome,Escalation,
gikp-1119-9693,Hold,2024-05-01 22:25:10,,Extra Care,Jeana Longfoot,People::Incorrect Action::Incorrect Guidance,Assessment,
lvqf-4106-6145,Closed,2024-05-26 02:23:51,2024-06-15 01:03:46,Extra Care,Gav Dyson,People::Customer Engagement::Tonal Issues,Takeover,Compliance::Sanctions::Check
xxbp-2094-8047,Closed,2024-04-28 17:05:43,2024-05-01 08:13:24,Extra Care,Zacherie Bracco,Process::Expectation Gap::Compliance Gap,Handling,KYC::Verification::Other
vgvk-6620-5713,Closed,2024-06-19 01:08:33,2024-07-11 07:16:25,Extra Care,Rochelle Ellacombe,People::Incorrect Action::Procedural Adherence,Escalation,KYC::Verification::Other
iiwq-3352-1058,Closed,2024-06-09 00:51:00,,Extra Care,Noll Shelvey,Process::Expectation Gap::Product Gap,Escalation,
frwk-2596-4120,Open,2024-06-24 19:55:34,,Extra Care,Aile Wardall,People::Incorrect Action::Incorrect Guidance,Assessment,
faar-5898-0301,Solved,2024-02-23 12:02:22,2024-03-19 23:23:10,Extra Care,Dominik Cookney,People::Vulnerability::Identification,Assessment,
xbob-8452-3620,Solved,2024-05-17 04:30:49,2024-06-05 09:49:20,Extra Care,Eulalie Orlton,People::External Engagement::Third Party Engagement,Takeover,Money Moving::Balances
vpku-0703-0874,Closed,2024-06-05 10:56:48,2024-07-01 01:27:44,Extra Care,Laetitia Calderbank,System::Automation Issue::Tooling Failure,Escalation,
dqfb-1339-0185,Closed,2024-03-31 11:31:03,2024-04-27 10:26:46,Extra Care,Yolanthe Guyet,People::Incorrect Action::Procedural Accuracy,Handling,
ykig-0924-3309,Solved,2024-04-12 19:37:02,2024-05-11 16:16:53,Extra Care,Kriste Wasselin,People::Vulnerability::Appropriate Accommodation,Handling,Compliance::Fraud::Check
dbwm-5465-2129,Solved,2024-04-12 22:59:02,2024-04-18 04:34:52,Extra Care,Brig McCurtin,Process::Expectation Gap::Product Gap,Handling,
chgj-4096-4191,Solved,2024-06-06 17:24:45,2024-07-04 18:09:34,Extra Care,Dosi Euston,People::Incorrect Action::Procedural Adherence,Assessment,
orme-5458-8390,Hold,2024-06-20 18:10:54,,Extra Care,Andrei Stellman,Process::Internal Process Issue::Unmonitored Channel,Handling,KYC::Verification::Missing document
lona-0187-6791,Open,2024-04-02 13:50:32,,Extra Care,Esme Almeida,People::External Engagement::Third Party Engagement,Takeover,KYC::Deactivation
clbx-1984-4277,Hold,2024-05-07 13:05:57,,Extra Care,Sancho Chern,Process::Third Party Dependency::Third Party Access,Handling,
kata-9113-3919,Open,2024-03-18 23:41:03,,Extra Care,Electra Van der Beek,Knowledge::Knowledge Base::KB Missing,Escalation,
fnxz-7807-2916,Hold,2024-06-27 08:08:56,,Extra Care,Elisabeth Ginman,Knowledge::Outward Facing Information::External Publication Misleading,Takeover,KYC::Verification::IDWL
mhdz-7061-1084,Open,2024-02-09 01:13:05,,Extra Care,Theodosia Yankishin,Process::Third Party Dependency::Third Party Info Delay,Escalation,
ilcx-0212-7995,Solved,2024-01-01 04:22:09,2024-01-20 00:53:13,Extra Care,Bernard Dmych,System::Information Limitation::Information Unclear,Assessment,Compliance::Fraud::Check
rrvx-8608-0345,Closed,2024-01-11 03:26:27,2024-01-24 04:48:35,Extra Care,Yoko Moulster,System::Automation Issue::Intervention Failure,Escalation,
mixq-4165-3503,Hold,2024-03-20 22:40:49,,Extra Care,Pavla Webley,Process::Expectation Gap::Product Gap,Assessment,
plvl-0079-2011,Hold,2024-04-28 01:12:49,,Extra Care,Christophe Nast,Process::Third Party Dependency::Third Party Access,Takeover,KYC::Other
binl-1631-8337,Hold,2024-06-26 05:19:54,,Extra Care,Murvyn Hodcroft,People::Incorrect Action::Incomplete Outcome,Escalation,
kujm-2446-5648,Open,2024-02-24 05:25:32,,Extra Care,Lizette Copplestone,System::False Positive Outcome::Incorrect System Intervention,Takeover,
ihyz-9692-8830,Hold,2024-06-07 02:04:39,,Extra Care,Ivy Cowser,People::Vulnerability::Identification,Escalation,Money Moving::Balances
ulxm-5360-8326,Hold,2024-01-06 17:16:03,,Extra Care,Leonhard O'Halleghane,System::Customer Usage Issue::Accessibility,Takeover,
ceii-4089-7565,Closed,2024-02-07 16:41:35,2024-03-03 20:47:22,Extra Care,Brok Paulley,System::Automation Issue::Tooling Failure,Escalation,
hwdd-1900-0073,Closed,2024-04-13 20:55:30,,Extra Care,Mike Bulcock,People::Customer Engagement::Tonal Issues,Handling,
jnhw-6301-4020,Solved,2024-02-26 13:14:49,2024-03-23 22:37:44,Extra Care,Davy Keward,Process::Expectation Gap::Product Gap,Assessment,
skyl-9053-6576,Closed,2024-06-10 23:05:44,,Extra Care,Earl Parffrey,Process::Third Party Dependency::Third Party Error,Takeover,
mmfi-2103-0835,Solved,2024-04-13 21:19:46,2024-04-21 02:32:48,Extra Care,Lorrie Colbrun,Process::Expectation Gap::Speed Gap,Takeover,Compliance::Fraud::Scam
yuot-0229-3727,Hold,2024-03-11 21:55:01,,Extra Care,Pepe Reeman,Process::Expectation Gap::Speed Gap,Handling,
fjcz-4507-4320,Open,2024-05-02 07:57:24,,Extra Care,Hayyim Stonier,People::Incorrect Action::Incorrect Escalation,Assessment,
nheo-6690-3521,Solved,2024-03-10 18:51:02,2024-03-18 02:52:37,Extra Care,Dougie Crix,System::False Positive Outcome::Incorrect System Intervention,Takeover,
aoxb-5854-7682,Open,2024-02-04 06:18:43,,Extra Care,Marika Kimmins,Process::Org Delay::Insufficient Resource,Assessment,
nmgj-5248-5586,Open,2024-02-04 14:36:26,,Extra Care,Jessamine Brugemann,Do not select::Customer Input or Error,Assessment,
dctu-8932-9640,Closed,2024-05-15 17:26:48,2024-06-03 05:31:12,Extra Care,Quinlan Lightbody,Process::Third Party Dependency::Third Party Access,Takeover,Compliance::Sanctions::Check
ickz-9778-6045,Hold,2024-04-07 10:27:31,,Extra Care,Trenna Deam,Process::Org Delay::Insufficient Resource,Handling,Compliance::Fraud::Check
jvtr-8989-6465,Hold,2024-02-17 21:09:34,,Extra Care,Maximilien Gadd,Process::Expectation Gap::Speed Gap,Escalation,Compliance::AML::Deactivation
skgy-0461-8235,Solved,2024-04-17 15:22:53,,Extra Care,Ferrell Casse,People::External Engagement::Third Party Engagement,Assessment,
xfku-3264-9675,Open,2024-03-22 19:29:35,,Extra Care,Lorin Phoenix,Knowledge::Knowledge Base::KB Missing,Escalation,
gsjy-0494-6601,Open,2024-02-12 00:12:46,,Extra Care,Laurena Reedy,System::Information Limitation::Information Unclear,Handling,
zlyu-9437-8247,Hold,2024-05-12 15:30:37,,Extra Care,Mikaela Annwyl,Process::Internal Process Issue::Gap in Process,Assessment,
nqdc-2167-4014,Closed,2024-01-29 19:11:53,2024-02-06 17:53:31,Extra Care,Shaw Matteuzzi,People::Incorrect Action::Incorrect Guidance,Assessment,Compliance::Sanctions::Deactivation
dyjw-0335-5487,Hold,2024-03-14 14:18:01,,Extra Care,Carolyne Ferry,Process::Expectation Gap::Compliance Gap,Takeover,Accessibility
mies-2472-7030,Closed,2024-04-11 05:36:44,2024-05-02 16:52:21,Extra Care,Kiah Billitteri,Process::Internal Process Issue::Gap in Process,Handling,
qbah-7037-0623,Solved,2024-01-24 20:38:15,2024-02-12 07:10:18,Extra Care,Guenna O'Hartagan,Process::Expectation Gap::Product Gap,Takeover,
tfjn-9383-7214,Hold,2024-05-23 15:25:25,,Extra Care,Christalle Gawith,People::Incorrect Action::Incorrect Escalation,Assessment,Money Moving::Wise Card::Account change effect
rzmd-0545-3050,Solved,2024-06-22 11:26:51,,Extra Care,Berton Kearey,People::Customer Engagement::Unclear Communication,Takeover,
ccez-3464-2636,Hold,2024-02-02 05:19:36,,Extra Care,Darius Pinchback,People::Incorrect Action::Agent Decision,Escalation,
mkax-3750-0539,Solved,2024-04-09 06:07:53,2024-04-16 03:41:28,Extra Care,Lazar Simms,People::External Engagement::Third Party Engagement,Takeover,
lcwj-0479-2201,Open,2024-03-05 03:46:32,,Extra Care,Chaddie Baylay,System::Automation Issue::Intervention Failure,Assessment,KYC::Other
lgph-9505-3054,Open,2024-02-26 16:52:39,,Extra Care,Cirilo Wilber,Process::Internal Process Issue::Unmonitored Channel,Handling,Money Moving::Transfer
knzm-5578-9617,Closed,2024-05-10 17:14:59,2024-06-02 08:23:35,Extra Care,Lilyan Hopfer,Process::Expectation Gap::Product Gap,Handling,
orxb-3099-7508,Solved,2024-02-22 04:52:54,2024-03-17 22:23:18,Extra Care,Kali Handrok,System::Customer Usage Issue::Customer Input or Error,Assessment,Account::Other
vvwq-3213-3451,Hold,2024-05-29 22:11:23,,Extra Care,Hazlett McGahey,BOD,Handling,KYC::Other
rjlq-5392-2147,Closed,2024-06-12 22:57:44,2024-06-14 17:52:41,Extra Care,Angeline Dunsford,Process::Expectation Gap::Speed Gap,Handling,Account::Access and updates
lqlb-0826-2157,Hold,2024-04-07 07:03:46,,Extra Care,Clemens Yewen,People::Customer Engagement::Unclear Communication,Escalation,
hmjs-8499-8711,Open,2024-05-10 18:01:30,,Extra Care,Krisha Belfrage,People::Vulnerability::Identification,Handling,
zidf-3884-8761,Closed,2024-03-15 21:34:48,,Extra Care,Jacquenetta Dumphy,People::Customer Engagement::Unreasonable Delay,Handling,ec_root_cause_compliance__fraud
ykcc-7200-3024,Hold,2024-04-14 03:09:15,,Extra Care,Rosetta Ilive,Process::Expectation Gap::Product Gap,Takeover,KYC::Verification::IDWL
xico-8850-1474,Hold,2024-02-24 06:37:30,,Extra Care,Hubert Clemes,Process::Internal Process Issue::Gap in Process,Handling,
kylo-6178-6421,Hold,2024-03-28 19:38:49,,Extra Care,Korey Malzard,People::Customer Engagement::Tonal Issues,Escalation,KYC::CDD::SOW issue
hwoj-7234-5308,Solved,2024-04-08 18:25:45,2024-04-26 23:35:54,Extra Care,Madison Snarr,Process::Third Party Dependency::Third Party Info Delay,Escalation,
tsen-5623-4751,Hold,2024-06-05 02:10:09,,Extra Care,Gardner Paterson,People::Vulnerability::Identification,Escalation,KYC::Verification::POA
tzlq-4194-1805,Solved,2024-01-16 06:57:52,2024-02-12 19:23:58,Extra Care,Cassi Gallon,Process::Internal Process Issue::Gap in Process,Handling,
hxts-4938-5555,Solved,2024-03-26 03:34:27,2024-04-12 13:01:37,Extra Care,Taffy Stidworthy,People::Customer Engagement::Unreasonable Delay,Assessment,Compliance::Fraud::Deactivation
pxpv-7625-7504,Closed,2024-01-25 19:19:52,2024-02-12 14:31:03,Extra Care,Susanna Raincin,People::External Engagement::Third Party Engagement,Escalation,Compliance::Fraud::Deactivation
kefq-0565-8435,Solved,2024-04-12 06:07:32,2024-04-28 11:07:36,Extra Care,Katrina Lermit,People::Vulnerability::Identification,Takeover,
ptfa-4821-9482,Open,2024-06-29 12:31:30,,Extra Care,Ganny Menghi,Process::Expectation Gap::Product Gap,Handling,
ifza-1029-5610,Hold,2024-01-21 06:24:29,,Extra Care,Humfrey Cain,Process::Org Delay::Insufficient Resource,Takeover,Compliance::Fraud::Deactivation
lpkt-2293-6384,Solved,2024-06-28 11:28:44,2024-06-30 00:51:48,Extra Care,Monica Hunnywell,People::Customer Engagement::Agent Understanding,Handling,
ukxi-5582-9195,Solved,2024-01-17 15:17:15,,Extra Care,Shannon Bodega,Process::Third Party Dependency::Third Party Access,Escalation,
rrwf-0451-8544,Hold,2024-05-14 19:32:14,,Extra Care,Vinita Nellies,System::Automation Issue::Tooling Failure,Handling,
rmef-6627-2456,Closed,2024-04-26 23:38:24,2024-05-08 14:41:43,Extra Care,Heath Humbee,People::Customer Engagement::Unreasonable Delay,Escalation,
hbev-1734-9835,Solved,2024-03-12 04:23:11,2024-03-21 04:10:28,Extra Care,Leone Christon,Knowledge::Outward Facing Information::External Publication Misleading,Assessment,
gzbp-6024-9315,Solved,2024-05-18 14:10:14,,Extra Care,Curran Trainer,People::Customer Engagement::Unreasonable Delay,Assessment,
onto-3506-9073,Closed,2024-06-03 23:47:36,2024-06-18 13:11:16,Extra Care,Chaunce Snadden,System::Customer Usage Issue::Customer Input or Error,Escalation,KYC::Deactivation
ezmn-0489-7361,Solved,2024-01-30 08:41:55,2024-02-13 08:41:49,Extra Care,Margaretta Moorcraft,People::Incorrect Action::Incomplete Outcome,Handling,
xtiw-3269-9824,Open,2024-06-17 20:38:44,,Extra Care,Edwin Hyde,People::Incorrect Action::Incorrect Guidance,Assessment,KYC::POAT
tjuz-6769-1653,Solved,2024-03-31 14:03:41,,Extra Care,Maiga Hamblyn,People::Incorrect Action::Incorrect Guidance,Handling,
ldix-3109-1709,Open,2024-03-07 05:14:55,,Extra Care,Wolfgang Vann,System::Information Limitation::Information Unclear,Handling,ec_root_cause_compliance__fraud
dmoi-3284-9675,Solved,2024-03-26 06:59:57,2024-04-23 12:19:00,Extra Care,Gaylene Mulliss,People::Incorrect Action::Incorrect Guidance,Handling,
jive-9052-7276,Open,2024-03-01 14:48:36,,Extra Care,Foster Buckingham,Do not select::Customer Input or Error,Assessment,
tmcs-4236-0724,Open,2024-04-14 11:33:37,,Extra Care,Rouvin Gutridge,People::Incorrect Action::Agent Decision,Handling,
ufep-0822-8200,Open,2024-04-15 23:00:47,,Extra Care,Godart Ladbury,People::Vulnerability::Appropriate Accommodation,Assessment,KYC::Deactivation
kjsw-5400-2144,Hold,2024-01-31 17:11:34,,Extra Care,Giustina Sarrell,Process::Third Party Dependency::Third Party Error (Partner),Escalation,
hwew-1922-3499,Closed,2024-04-09 09:44:45,,Extra Care,Alistair Pochet,Process::Org Delay::Insufficient Resource,Takeover,Compliance::Surveillance
wizm-2081-7642,Closed,2024-06-29 04:08:49,2024-07-20 18:24:19,Extra Care,Mikkel Piegrome,System::Customer Usage Issue::Accessibility,Takeover,Money Moving::Wise Card::Card failure
esjz-6459-2268,Open,2024-03-01 03:12:51,,Extra Care,Terrence Huntall,People::Vulnerability::Appropriate Accommodation,Handling,
jzlf-0830-0592,Hold,2024-03-05 00:40:44,,Extra Care,Audi Eglin,Process::Internal Process Issue::Gap in Process,Assessment,
abct-4072-5604,Open,2024-04-11 15:38:52,,Extra Care,Hubert Seaman,People::Vulnerability::Identification,Handling,Compliance::Surveillance
vpei-1986-3725,Closed,2024-04-27 11:50:25,2024-05-12 22:50:38,Extra Care,Constantino Brookson,System::Automation Issue::Intervention Failure,Takeover,Compliance::Sanctions::Check
hwvn-7442-1957,Open,2024-01-24 01:52:53,,Extra Care,Lannie de Quincey,Process::Expectation Gap::Compliance Gap,Takeover,KYC::CDD::SOW issue
cqku-9579-6671,Closed,2024-01-07 22:58:56,2024-01-20 14:16:24,Extra Care,Brendis Kassman,People::External Engagement::Third Party Engagement,Escalation,
fqkz-1166-5736,Closed,2024-04-04 00:29:10,2024-04-11 05:19:08,Extra Care,Miguela Barthropp,System::Automation Issue::Tooling Failure,Handling,Compliance::AML::Check
zbog-1792-5095,Open,2024-06-25 22:23:56,,Extra Care,Angelico Sydes,Process::Org Delay::Insufficient Resource,Escalation,Compliance::AML::Check
bltm-1463-5136,Hold,2024-01-10 10:28:00,,Extra Care,Thorsten Sheen,System::Customer Usage Issue::Customer Input or Error,Takeover,
qbak-0160-3972,Open,2024-01-02 15:09:55,,Extra Care,Cariotta Fearns,People::Incorrect Action::Procedural Accuracy,Assessment,Compliance::Fraud::Deactivation
vllf-8031-7645,Closed,2024-05-11 06:14:40,2024-06-05 05:40:45,Extra Care,Ric Skelcher,Knowledge::Knowledge Base::KB Missing,Takeover,
beaf-0755-3285,Hold,2024-04-08 00:54:53,,Extra Care,Nancey Tithecote,System::Automation Issue::Intervention Failure,Assessment,
hqkc-4029-5688,Solved,2024-02-22 09:57:31,2024-03-09 02:11:19,Extra Care,Letizia Hurll,People::Incorrect Action::Procedural Adherence,Takeover,Money Moving::Wise Card::Dispute
hris-9287-1349,Solved,2024-02-15 13:08:45,,Extra Care,Nester Lippitt,Process::Expectation Gap::Compliance Gap,Assessment,KYC::Other
cuea-6588-7494,Open,2024-02-12 12:53:22,,Extra Care,Ermengarde Vine,People::Incorrect Action::Incomplete Outcome,Escalation,KYC::CDD::SOW issue
iikr-3452-6108,Open,2024-04-07 23:26:24,,Extra Care,Even Haszard,People::Incorrect Action::Procedural Adherence,Handling,
bsff-8590-6309,Closed,2024-06-10 18:56:14,2024-06-28 12:20:21,Extra Care,Blondie Lamas,Knowledge::Knowledge Base::KB Missing,Escalation,KYC::Verification::IDWL
huxj-5729-7580,Hold,2024-06-17 02:31:20,,Extra Care,Sheridan Owen,System::Customer Usage Issue::Customer Input or Error,Handling,Money Moving::Wise Card::Account change effect
xokc-1059-2629,Hold,2024-01-22 14:29:18,,Extra Care,Somerset Katte,Knowledge::Outward Facing Information::External Publication Misleading,Takeover,
joms-4942-4611,Solved,2024-05-17 07:05:15,2024-06-02 06:16:13,Extra Care,Harwell Silley,Process::Expectation Gap::Speed Gap,Assessment,
amob-2602-0838,Solved,2024-06-22 10:48:53,2024-06-29 13:02:00,Extra Care,Matti Thirtle,BOD,Takeover,KYC::POAT
zail-0842-7865,Open,2024-05-10 04:12:14,,Extra Care,Osgood Gannicleff,System::Customer Usage Issue::Accessibility,Takeover,Compliance::Fraud::Deactivation
vhtl-0115-5726,Hold,2024-05-30 12:09:34,,Extra Care,Dre Bucham,Process::Internal Process Issue::Unmonitored Channel,Takeover,KYC::Verification::Other
suri-8084-3787,Solved,2024-01-11 13:25:14,2024-01-23 15:10:32,Extra Care,Lew Barkly,People::Vulnerability::Identification,Assessment,Accessibility
nacr-4012-5305,Hold,2024-01-24 05:03:50,,Extra Care,Dorotea Stammer,System::Customer Usage Issue::Customer Input or Error,Handling,Compliance::Fraud::Check
sgea-9556-9297,Solved,2024-04-24 09:45:23,2024-04-27 19:26:24,Extra Care,Laural Heed,System::False Positive Outcome::Incorrect System Intervention,Escalation,
ssqg-8514-0114,Solved,2024-04-10 15:40:56,2024-04-20 08:03:11,Extra Care,Guenevere Rakes,Process::Internal Process Issue::Unmonitored Channel,Escalation,Compliance::Sanctions::Deactivation
ytlk-7613-3598,Open,2024-04-21 23:33:32,,Extra Care,Lucine Hurry,People::Vulnerability::Identification,Takeover,
cohq-9275-9109,Open,2024-01-30 03:56:51,,Extra Care,Celie Drinkale,People::Incorrect Action::Procedural Adherence,Handling,
arrm-1065-0690,Solved,2024-01-15 20:13:26,2024-01-27 21:54:42,Extra Care,Candis Phifer,Process::Expectation Gap::Compliance Gap,Escalation,
eewa-6856-4988,Hold,2024-06-20 12:03:50,,Extra Care,Clarisse Ezele,People::Incorrect Action::Incorrect Guidance,Escalation,
qwnf-5075-6881,Open,2024-05-27 14:22:07,,Extra Care,Juliana Senechell,System::Customer Usage Issue:Technical Issues,Handling,KYC::Other
yxkx-3336-6958,Open,2024-05-16 21:04:50,,Extra Care,Shawnee Jelkes,People::Incorrect Action::Agent Decision,Escalation,
cjgj-2363-8133,Hold,2024-04-04 05:07:17,,Extra Care,Jannel Swan,Process::Third Party Dependency::Third Party Access,Assessment,
vxtk-3809-2250,Solved,2024-06-18 19:29:52,2024-07-16 10:15:19,Extra Care,Vince Schoular,Process::Internal Process Issue::Gap in Process,Takeover,Money Moving::Wise Card::Account change effect
umoz-7405-9800,Closed,2024-06-03 00:33:05,2024-06-25 01:44:21,Extra Care,Kaitlyn MacColm,System::Customer Usage Issue::Accessibility,Assessment,Compliance::Sanctions::Check
ruis-1660-0571,Closed,2024-06-06 01:28:15,2024-06-29 15:47:25,Extra Care,Jacklyn Tatershall,Process::Third Party Dependency::Third Party Info Delay,Takeover,Account::Other
qepm-8610-6709,Solved,2024-05-13 06:46:47,,Extra Care,Lodovico Crotch,Knowledge::Knowledge Base::KB Missing,Handling,
bzlv-0558-7090,Open,2024-06-19 05:36:50,,Extra Care,Erhart Fulker,System::Automation Issue::Intervention Failure,Assessment,
bwbv-0427-1521,Hold,2024-02-17 02:32:56,,Extra Care,Mannie Volker,People::Incorrect Action::Incorrect Guidance,Assessment,Compliance::Fraud::ATO
tbeb-4885-6355,Open,2024-05-23 13:17:17,,Extra Care,Nichol Beaver,Process::Expectation Gap::Speed Gap,Assessment,Compliance::Fraud::Check
ivhc-2009-6049,Hold,2024-03-15 06:47:40,,Extra Care,Tirrell Kik,Process::Third Party Dependency::Third Party Error,Assessment,Money Moving::Wise Card::Dispute
rwaq-1433-7724,Hold,2024-06-03 00:41:43,,Extra Care,Griselda Fayre,System::Automation Issue::Tooling Failure,Escalation,Account::Access and updates
pvva-6282-7725,Hold,2024-04-23 13:20:35,,Extra Care,Adrienne Demonge,System::Customer Usage Issue::Accessibility,Takeover,Accessibility
yglg-3054-7982,Closed,2024-03-04 20:17:40,2024-03-17 20:29:42,Extra Care,Philomena Barlace,Process::Org Delay::Insufficient Resource,Assessment,KYC::Other
bobv-8947-7300,Solved,2024-01-29 04:03:59,2024-02-03 22:27:53,Extra Care,Rudiger Labrom,System::Customer Usage Issue::Accessibility,Assessment,
kyfm-7087-0789,Closed,2024-05-26 01:31:25,2024-06-07 02:18:48,Extra Care,Rogers Robison,Process::Third Party Dependency::Third Party Error (Partner),Takeover,
fqew-9906-9552,Open,2024-04-10 17:47:59,,Extra Care,Trenna Lechelle,System::Customer Usage Issue::Customer Input or Error,Takeover,
ieyy-6301-3579,Closed,2024-02-25 09:10:21,,Extra Care,Darcee Dixcee,People::Customer Engagement::Tonal Issues,Takeover,
ljrg-7634-0435,Closed,2024-03-19 15:57:32,2024-04-05 03:44:07,Extra Care,Natalie Parsons,People::Customer Engagement::Unclear Communication,Handling,
rihx-1860-5784,Closed,2024-05-17 07:03:42,,Extra Care,Rosanna Overil,People::Incorrect Action::Incorrect Guidance,Takeover,Account::Other
